作者,詩名,內容
白居易,琴茶,兀兀寄形群動內，陶陶任性一生間。自拋官後春多醉，不讀書來老更閒。琴裡知聞唯淥水，茶中故舊是蒙山。窮通行止長相伴，誰道吾今無往還？
白居易,種柳三詠,白頭種鬆桂，早晚見成林。不及栽楊柳，明年便有陰。春風為催促，副取老人心。從君種楊柳，夾水意如何？準擬三年後，青絲拂綠波。仍教小樓上，對唱柳枝歌。更想五年後，千千條麴塵。路旁深映月，樓上暗藏春。愁殺閒遊客，聞歌不見人。
白居易,小歲日喜談氏外孫女孩滿月,今旦夫妻喜，他人豈得知。自嗟生女晚，敢訝見孫遲。物以稀為貴，情因老更慈。新年逢吉日，滿月乞名時。[因名引珠。]桂燎熏花果，蘭湯洗玉肌。懷中有可抱，何必是男兒。
白居易,遊平泉宴浥澗宿香山石樓贈座客,逸少集蘭亭，季倫宴金穀。金穀太繁華，蘭亭闕絲竹。何如今日會，浥澗平泉曲。杯酒與管弦，貧中隨分足。紫鮮林筍嫩，紅潤園桃熟。采摘助盤筵，芳滋盈口腹。閒吟暮雲碧，醉藉春草綠。舞妙豔流風，歌清叩寒玉。古詩惜晝短，勸我令秉燭。是夜勿言歸，相攜石樓宿。
白居易,自題小園,不鬥門館華，不鬥林園大。但鬥為主人，一坐十餘載。回看甲乙第，列在都城內。素垣夾朱門，藹藹遙相對。主人安在哉，富貴去不回。池乃為魚鑿，林乃為禽栽。何如小園主，拄杖閒即來。親賓有時會，琴酒連夜開。以此聊自足，不羨大池台。
白居易,閒題家池寄王屋張道士,有石白磷磷，有水清潺潺。有叟頭似雪，婆娑乎其間。進不趨要路，退不入深山。深山太獲落，要路多險艱。不如家池上，樂逸無憂患。有食適吾口，有酒酡吾顏。恍惚遊醉鄉，希夷造玄關。五千言下悟，十二年來閒。富者我不顧，貴者我不攀。唯有天壇子，時來一往還。
白居易,春池閒泛　以下律詩,綠塘新水平，紅檻小舟輕。解纜隨風去，開襟信意行。淺憐清演漾，深愛綠澄泓。白撲柳飛絮，紅浮桃落英。古文科鬥出，新葉剪刀生。樹集鶯朋友，雲行雁弟兄。飛沉皆適性，酣詠自怡情。花助銀杯氣，鬆添玉軫聲。魚跳何事樂，鷗起複誰驚。莫唱滄浪曲，無塵可濯纓。
白居易,齋居偶作,"童子裝爐火，行添一炷香。老翁持麈尾，坐拂半張床。

卷縵看天色，移齋近日陽。甘鮮新餅果，穩暖舊衣裳。

止足安生理，悠閒樂性場。是非一以遣，動靜百無妨。

豈有物相累，兼無情可忘。不須憂老病，心是自醫王。


        "
白居易,直中書省,絲綸閣下文章靜，鐘鼓樓中刻漏長。獨坐黃昏誰是伴，紫薇花對紫薇郎。
白居易,仙娥峰下作,"我為東南行，始登商山道。
商山無數峰，最愛仙娥好。

參差樹若插，匼匝雲如抱。
渴望寒玉泉，香聞紫芝草。

青崖屏削碧，白石床鋪縞。
向無如此物，安足留四皓。

感彼私自問，歸山何不早。
可能塵土中，還隨眾人老。


        "
白居易,寄行簡,鬱鬱眉多斂，默默口寡言。豈是願如此，舉目誰與歡。去春爾西征，從事巴蜀間。今春我南謫，抱疾江海壖。相去六千裡，地絕天邈然。十書九不達，何以開憂顏。渴人多夢飲，饑人多夢餐。春來夢何處？合眼到東川。
白居易,早秋晚望兼呈韋侍禦,九派繞孤城，城高生遠思。人煙半在船，野水多於地。穿霞日腳直，驅雁風頭利。去國來幾時，江上秋三至。夫君亦淪落，此地同飄寄。憫默向隅心，摧頹觸籠翅。且謀眼前計，莫問胸中事。潯陽酒甚濃，相勸時時醉。
白居易,負冬日,杲杲冬日出，照我屋南隅。負暄閉目坐，和氣生肌膚。初似飲醇醪，又如蟄者蘇。外融百骸暢，中適一念無。曠然忘所在，心與虛空俱。
白居易,西掖早秋直夜書意　自此後中書舍人時作。,涼風起禁掖，新月生宮沼。夜半秋暗來，萬年枝嫋嫋。炎涼遞時節，鐘鼓交昏曉。遇聖惜年衰，報恩愁力小。素餐無補益，朱綬虛纏繞。冠蓋棲野雲，稻粱養山鳥。量力私自省，所得已非少。五品不為賤，五十不為夭。若無知足心，貪求何日了？
白居易,同韓侍郎遊鄭家池吟詩小飲,野艇容三人，晚池流浼浼。悠然倚棹坐，水思如江海。宿雨洗沙塵，晴風蕩煙靄。殘陽上竹樹，枝葉生光彩。我本偶然來，景物如相待。白鷗驚不起，綠芡行堪采。齒發雖已衰，性靈未雲改。逢詩遇杯酒，尚有心情在。
白居易,羸駿,驊騮失其主，羸餓無人牧。向風嘶一聲，莽蒼黃河曲。踏冰水畔立，臥雪塚間宿。歲暮田野空，寒草不滿腹。豈無市駿者，儘是凡人目。相馬失於瘦，遂遺千裡足。村中何擾擾，有吏征芻粟。輸彼軍廄中，化作駑駘肉。
白居易,雲居寺孤桐,一株青玉立，千葉綠雲委。亭亭五丈餘，高意猶未已。山僧年九十，清靜老不死。自雲手種時，一棵青桐子。直從萌芽拔，高自毫末始。四麵無附枝，中心有通理。寄言立身者，孤直當如此。
白居易,京兆府新栽蓮  時為周至尉趨府作,汙溝貯濁水，水上葉田田。我來一長歎，知是東溪蓮。下有青泥汙，馨香無複全。上有紅塵撲，顏色不得鮮。物性猶如此，人事亦宜然。托根非其所，不如遭棄捐。昔在溪中日，花葉媚清漣。今來不得地，憔悴府門前。
白居易,送王處士,"王門豈無酒，侯門豈無肉。
主人貴且驕，待客禮不足。

望塵而拜者，朝夕走碌碌。
王生獨拂衣，遐舉如雲鵠。

寧歸白雲外，飲水臥空穀。
不能隨眾人，斂手低眉目。

扣門與我彆，酤酒留君宿。
好去采薇人，終南山正綠。


        "
白居易,夏旱,太陰不離畢，太歲仍在午。旱日與炎風，枯焦我田畝。金石欲銷爍，況茲禾與黍。嗷嗷萬族中，唯農最辛苦。憫然望歲者，出門何所睹。但見棘與茨，羅生遍場圃。惡苗承沴氣，欣然得其所。感此因問天，可能長不雨？
白居易,杏園中棗樹,人言百果中，唯棗凡且鄙。皮皴似龜手，葉小如鼠耳。胡為不自知，生花此園裡。豈宜遇攀玩，幸免遭傷毀。二月曲江頭，雜英紅旖旎。棗亦在其間，如嫫對西子。東風不擇木，吹照長未已。眼看欲合抱，得儘生生理。寄言遊春客，乞君一回視。君愛繞指柔，從君憐柳杞。君求悅目豔，不敢爭桃李。君若作大車，輪軸材須此。
白居易,早送舉人入試,夙駕送舉人，東方猶未明。自謂出太早，已有車馬行。騎火高低影，街鼓參差聲。可憐早朝者，相看意氣生。日出塵埃飛，群動互營營。營營各何求，無非利與名。而我常晏起，虛住常安城。春深官又滿，日有歸山情。
白居易,秋居書懷,門前少賓客，階下多鬆竹。秋景下西牆，涼風入東屋。有琴慵不弄，有書閒不讀。儘日方寸中，澹然無所欲。何須廣居處，不用多積蓄。丈室可容身，鬥儲可充腹。況無治道術，坐受官家祿。不種一株桑，不鋤一壟穀。終朝飽飯餐，卒歲豐衣服。持此知愧心，自然易為足。
白居易,東陂秋意寄元八,寥落野陂畔，獨行思有餘。秋荷病葉上，白露大如珠。忽憶同賞地，曲江東北隅。秋池少遊客，唯我與君俱。啼蛩隱紅蓼，瘦馬蹋青蕪。當時與今日，俱是暮秋初。節物苦相似，時景亦無餘。唯有人分散，經年不得書。
白居易,小池二首,晝倦前齋熱，晚愛小池清。映林餘景冇，近水微涼生。坐把蒲葵扇，閒吟三兩聲。有意不在大，湛湛方丈餘。荷側瀉清露，萍開見遊魚。每一臨此坐，憶歸青溪居。
白居易,除官去未間,除官去未間，半月恣遊討。朝尋霞外寺，暮宿波上島。新樹少於鬆，平湖半連草。躋攀有次第，賞玩無昏早。有時騎馬醉，兀兀冥天造。窮通與生死，其奈吾懷抱？江山信為美，齒發行將老。在郡誠未厭，歸鄉去亦好。
白居易,初與元九彆後忽夢見之。及寤而書適至，兼寄,永壽寺中語，新昌坊北分。歸來數行淚，悲事不悲君。悠悠藍田路，自去無消息。計君食宿程，已過商山北。昨夜雲四散，千裡同月色。曉來夢見君，應是君相憶。夢中握君手，問君意何如？君言苦相憶，無人可寄書。覺來未及說，叩門聲冬冬。言是商州使，送君書一封。枕上忽驚起，顛倒著衣裳。開緘見手劄，一紙十三行。上論遷謫心，下說離彆腸。心腸都未儘，不暇敘炎涼。雲作此書夜，夜宿商州東。獨對孤燈坐，陽城山館中。夜深作書畢，山月向西斜。月下何所有，一樹紫桐花。桐花半落時，複道正相思。殷勤書背後，兼寄桐花詩。桐花詩八韻，思緒一何深。以我今朝意，憶君此夜心。一章三遍讀，一句十回吟。珍重八十字，字字化為金。
白居易,冀城北原作,野色何莽蒼，秋聲亦蕭疏。風吹黃埃起，落日驅征車。何代此開國，封疆百裡餘？古今不相待，朝市無常居。昔人城邑中，今變為丘墟。昔人墓田中，今化為裡閭。廢興相催迫，日月互居諸。世變無遺風，焉能知其初？行人千載後，懷古空躊躇。
白居易,醉歌　示妓人商玲瓏。,罷胡琴，掩秦瑟，玲瓏再拜歌初畢。誰道使君不解歌？聽唱黃雞與白日。黃雞催曉醜時鳴，白日催年酉前冇。腰間紅綬係未穩，鏡裡朱顏看已失。玲瓏玲瓏奈老何？使君歌了汝更歌。
白居易,白鷺,人生四十未全衰，我為愁多白發垂。何故水邊雙白鷺，無愁頭上亦垂絲？
白居易,薔薇花一叢獨死不知其故因有是篇,"柯條未嘗損，根蕟不曾移。
同類今齊茂，孤芳忽獨萎。

仍憐委地日，正是帶花時。
碎碧初凋葉，燋紅尚戀枝。

乾坤無厚薄，草木自榮衰。
欲問因何事，春風亦不知。


        "
白居易,對鏡吟,閒看明鏡坐清晨，多病姿容半老身。誰論情性乖時事，自想形骸非貴人。三殿失恩宜放棄，九宮推命合漂淪。如今所得須甘分，腰佩銀龜朱兩輪。
白居易,競渡,"競渡相傳為汨羅，不能止遏意無他。

自經放逐來憔悴，能校靈均死幾多。


        "
白居易,清明日觀妓舞聽客詩,"看舞顏如玉，聽詩韻似金。
綺羅從許笑，弦管不妨吟。

可惜春風老，無嫌酒醆深。
辭花送寒食，並在此時心。


        "
白居易,對鏡吟,"白頭老人照鏡時，掩鏡沉吟吟舊詩。
二十年前一莖白，如今變作滿頭絲。
吟罷回頭索杯酒，醉來屈指數親知。

老於我者多窮賤，設使身存寒且饑。
少於我者半為土，墓樹已抽三五枝。
我今幸得見頭白，祿俸不薄官不卑。

眼前有酒心無苦，隻合歡娛不合悲。


        "
白居易,奉酬侍中夏中雨後遊城南莊見示八韻,島樹間林巒，雲收雨氣殘。四山嵐色重，五月水聲寒。老鶴兩三隻，新篁千萬竿。化成天竺寺，移得子陵灘。心覺閒彌貴，身緣健更歡。帝將風後待，人作謝公看。甪裡年雖老，高陽興未闌。佳辰不見召，爭免趁杯盤？[來詩雲：何處趁杯盤。]
白居易,池上二絕,山僧對棋坐，局上竹陰清。映竹無人見，時聞下子聲。小娃撐小艇，偷采白蓮回。不解藏蹤跡，浮萍一道開。
白居易,詔授同州刺史病不赴任因詠所懷,同州慵不去，此意複誰知。誠愛俸錢厚，其如身力衰。可憐病判案，何似醉吟詩？勞逸懸相遠，行藏決不疑。徒煩人勸諫，隻合自尋思。白發來無限，青山去有期。野心惟怕鬨，家口莫愁饑。賣卻新昌宅，聊充送老資。
白居易,殘春詠懷贈楊慕巢侍郎,位逾三品日，年過六旬時。[太子少傅官三品。予今年六十五。]不道官班下，其如筋力衰。猶憐好風景，轉重舊親知。少壯難重得，歡娛且強為。興來池上酌，醉出袖中詩。靜話開襟久，閒吟放盞遲。落花無限雪，殘鬢幾多絲。莫說傷心事，春翁易酒悲。
白居易,池上逐涼二首,"青苔地上消殘暑，綠樹陰前逐晚涼。
輕屐單衫薄紗帽，淺池平岸庳藤床。
簪纓怪我情何薄，泉石諳君味甚長。

遍問交親為老計，多言宜靜不宜忙。

窗間睡足休高枕，水畔閒來上小船。
棹遣禿頭奴子撥，茶教纖手侍兒煎。
門前便是紅塵地，林外無非赤日天。

誰信好風清簟上，更無一事但翛然。


        "
白居易,晚春欲攜酒尋沈四著作先以六韻寄之,病容衰慘澹，芳景晚蹉砣。無計留春得，爭能奈老何？篇章慵報答，杯宴喜經過。顧我酒狂久，負君詩債多。[沈前後惠詩十餘首，春來多醉，竟未酬答，今故雲爾。]敢辭攜綠蟻，隻願見青娥。最憶陽關唱，真珠一串歌。[沈有謳者善唱西出陽關無故人詞。]
白居易,夢微之,"夜來攜手夢同遊，晨起盈巾淚莫收。漳浦老身三度病，鹹陽宿草八回秋。君埋泉下泥銷骨，我寄人間雪滿頭。阿衛韓郎相次去，夜台茫昧得知不？ 
        "
白居易,夢上山　時足疾未平。,夜夢上嵩山，獨攜藜杖出。千岩與萬壑，遊覽皆周畢。夢中足不病，健似少年日。既悟神返初，依然舊形質。始知形神內，形病神無疾。形神兩是幻，夢寤俱非實。晝行雖蹇澀，夜步頗安逸。晝夜既平分，其間何得失？
白居易,齋居春久感事遣懷,齋戒坐三旬，笙歌發四鄰。月明停酒夜，眼暗看花人。賴學空為觀，深知念是塵。猶思閒語笑，未忘舊交親。久作龍門主，多為兔苑賓。水嬉歌儘日，雪宴燭通晨。事事皆過分，時時自問身。風光拋得也，七十四年春。
白居易,永崇裡觀居,季夏中氣候，煩暑自此收。蕭颯風雨天，蟬聲暮啾啾。永崇裡巷靜，華陽觀院幽。軒車不到處，滿地槐花秋。年光忽冉冉，世事本悠悠。何必待衰老，然後悟浮休。真隱豈長遠，至道在冥搜。身雖世界住，心與虛無遊。朝饑有蔬食，夜寒有布裘。幸免凍與餒，此外複何求。寡欲雖少病，樂天心不憂。何以明吾誌，周易在床頭。
白居易,八月十五日夜，聞崔大員外翰林獨直，對酒玩,秋月高懸空碧外，仙郎靜玩禁闈間。歲中唯有今宵好，海內無如此地閒。皓色分明雙闕榜，清光深到九門關。遙聞獨醉還惆悵，不見金波照玉山。
